filename,start_seconds,end_seconds,positive_labels
CFstHQVrfHE_80.000.wav,80.0,90.0,/m/026fgl
CFyUs8PScdU_30.000.wav,30.0,40.0,/m/02_nn
CGBWm0WAnZ4_30.000.wav,30.0,40.0,"/m/02x8m,/m/04rlf,/m/0gywn"
CGEnKh0ocb0_30.000.wav,30.0,40.0,"/m/03vt0,/m/09xqv"
CGLJv7LfGWs_570.000.wav,570.0,580.0,/m/0242l
CGMUv6kE8FI_30.000.wav,30.0,40.0,"/m/02c8p,/m/09x0r"
CGYflJRiLt0_30.000.wav,30.0,40.0,"/m/02rr_,/m/02sgy,/m/04rlf,/m/07m2kt,/m/0g12c5"
CG_FRQwVoCk_90.000.wav,90.0,100.0,"/m/07phhsh,/m/07yv9,/m/0cmf2,/m/0k5j"
CGeBwiyrrl8_10.000.wav,10.0,20.0,/m/0mbct
CH-zch2pUic_30.000.wav,30.0,40.0,"/m/04rlf,/m/07swgks"
CHaaM3wqzp4_490.000.wav,490.0,500.0,/m/07brj
CHkE7YL08Zo_30.000.wav,30.0,40.0,"/m/01hsr_,/m/04rlf"
CHp8qLp_ejU_30.000.wav,30.0,40.0,"/m/04rlf,/m/07qb_dv"
CHufyCHSF1U_30.000.wav,30.0,40.0,"/m/015lz1,/m/01swy6,/m/04rlf"
CI7CGphzXYI_0.000.wav,0.0,10.0,/m/07pn_8q
CIDw75mUl6c_30.000.wav,30.0,40.0,"/m/07cx4,/m/09x0r"
CIJ9L83uKtE_30.000.wav,30.0,40.0,"/m/01yg9g,/m/07yv9,/t/dd00065"
CI_tCaBsL_c_510.000.wav,510.0,520.0,"/m/04rlf,/m/0939n_,/m/09x0r"
CIiA39U8UTw_30.000.wav,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/03kmc9"
CIoEXRnAr-Y_30.000.wav,30.0,40.0,"/m/04rlf,/m/05r6t,/m/05rwpb"
CJ3z2wAyVRM_10.000.wav,10.0,20.0,/m/04cvmfc
CJXNdudcJrs_30.000.wav,30.0,40.0,"/m/03kmc9,/m/0dgbq"
CJ_DGMhTPjY_30.000.wav,30.0,40.0,/m/0l156k
CJ_jV1l19IQ_310.000.wav,310.0,320.0,"/m/07ppn3j,/m/09x0r"
CJjyrDGmxIY_270.000.wav,270.0,280.0,"/m/0145m,/m/0164x2,/m/026z9,/m/04rlf,/m/06cqb"
CJr8XzTyIr4_158.000.wav,158.0,168.0,/m/0mkg
CJsbUFtnENs_0.000.wav,0.0,10.0,"/m/07pqn27,/m/07yv9,/m/09x0r,/m/0k4j"
CKJpM2qfH8M_30.000.wav,30.0,40.0,"/m/07qlf79,/m/09x0r"
CKkbZCb9Y18_30.000.wav,30.0,40.0,"/m/01j4z9,/m/04rlf,/m/07plz5l"
CKn1FuB53KU_30.000.wav,30.0,40.0,"/m/03m9d0z,/m/0hsrw,/t/dd00092"
CKu0W25doI4_0.000.wav,0.0,7.0,"/m/04rlf,/m/07qnq_y,/m/09x0r"
CL4zOl9sgEE_30.000.wav,30.0,40.0,"/m/014zdl,/m/04rlf,/m/09x0r"
CL5vkiMs2c0_10.000.wav,10.0,20.0,/m/02rhddq
CLfbfluk7Yw_20.000.wav,20.0,30.0,/m/07pxg6y
CLlEcfKu4Ug_30.000.wav,30.0,40.0,"/m/04rlf,/m/07q4ntr"
CLx4iYWSB1c_0.000.wav,0.0,10.0,"/m/0283d,/m/04rlf,/m/07s72n,/m/08cyft,/m/0ggx5q,/m/0m0jc"
CLx_bhSkfPI_140.000.wav,140.0,150.0,"/m/0326g,/m/0342h,/m/04szw,/m/0fx80y"
CLzuDkwBIJQ_30.000.wav,30.0,40.0,"/m/07phxs1,/m/07rv4dm"
CMCtge02AnU_260.000.wav,260.0,270.0,"/m/013y1f,/m/03gvt"
CMKnSInoA7I_3.000.wav,3.0,13.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
CMWlF3ZGPZg_360.000.wav,360.0,370.0,/m/07p_0gm
CMWoAvgD0A0_9.000.wav,9.0,19.0,"/m/03qc9zr,/m/04rlf"
CM_A4f9qqzo_0.000.wav,0.0,7.0,"/m/03fwl,/m/09x0r,/m/0jbk"
CMfAu72qma0_250.000.wav,250.0,260.0,"/m/015lz1,/m/04rlf,/m/05w3f,/m/06by7"
CMiEpeKMNQI_0.000.wav,0.0,5.0,"/m/07phxs1,/m/07rv4dm"
CMzLTmZsUGo_0.000.wav,0.0,10.0,"/m/04rlf,/m/07qfr4h,/m/09x0r"
CN2QSmhP-HI_30.000.wav,30.0,40.0,"/m/04rlf,/m/0ln16"
CN8s8UkYpUw_220.000.wav,220.0,230.0,"/m/02jz0l,/m/03dnzn,/m/0838f"
CNWhN1Ai-VI_30.000.wav,30.0,40.0,"/m/025wky1,/m/09x0r"
CNcxzB9F-Q8_100.000.wav,100.0,110.0,/m/06_fw
CNeOyoJK5EE_180.000.wav,180.0,190.0,"/m/02_41,/m/03m9d0z"
CNteFuxbbZs_30.000.wav,30.0,40.0,"/m/04rmv,/m/09x0r"
CNu647f9odg_30.000.wav,30.0,40.0,/m/07pn_8q
COe_UKKVpVo_30.000.wav,30.0,40.0,"/m/0283d,/m/04rlf,/m/07gxw,/m/07lnk,/m/0ggx5q"
COoJtPFTkhU_20.000.wav,20.0,30.0,/m/02mfyn
CP3phqztym0_30.000.wav,30.0,40.0,"/m/04rlf,/m/0gywn"
CPKq9sDIs2M_80.000.wav,80.0,90.0,"/m/02cz_7,/m/04rlf,/m/09x0r"
CPRhbA4owRw_150.000.wav,150.0,160.0,/m/0chx_
CPr0YRTcaKg_0.000.wav,0.0,10.0,"/m/04rlf,/m/07bjf,/t/dd00125"
CQ7GRM1GQYs_30.000.wav,30.0,40.0,"/m/07pjwq1,/m/09x0r"
CQGQV-JxPoI_30.000.wav,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk"
CQKSstz9_hs_202.700.wav,202.7,212.7,/m/0c3f7m
CQOWZGxQ4zw_40.000.wav,40.0,50.0,/m/07r4wb8
CQTUoapmD_s_30.000.wav,30.0,40.0,"/m/019jd,/m/02rlv9"
CQlh4k5pXKA_10.000.wav,10.0,20.0,"/m/04rlf,/m/07qw_06"
CQpGLOiNpnI_590.000.wav,590.0,600.0,"/m/01kcd,/m/06ncr"
CR6mhS0KUq4_30.000.wav,30.0,40.0,/m/027m70_
CRDDdjDinYc_50.000.wav,50.0,60.0,"/m/015y_n,/m/04rlf,/m/05r6t,/m/06rqw,/m/074ft"
CRIFRYhiKUA_30.000.wav,30.0,40.0,"/m/039jq,/m/04k94,/m/04rlf"
CRdma6NINIw_30.000.wav,30.0,40.0,/m/0c2wf
CRlC9US2Vgs_30.000.wav,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
CRxIJ7YbcZA_30.000.wav,30.0,40.0,"/m/02x8m,/m/04rlf,/m/06j6l,/m/0gywn"
CSCvisy9SmA_500.000.wav,500.0,510.0,"/m/04fgwm,/m/09x0r,/t/dd00125"
CSEqIdBIXAY_30.000.wav,30.0,40.0,"/m/07qjznt,/m/0llzx"
CScQCxNACyc_130.000.wav,130.0,140.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t,/m/0ch8v"
CSjJC9EKSiQ_100.000.wav,100.0,110.0,/m/05_wcq
CSl8sCaZBrs_10.000.wav,10.0,20.0,"/m/02p3nc,/m/09x0r"
CSu8Bv3EY6o_40.000.wav,40.0,50.0,"/m/03qtwd,/m/053hz1,/t/dd00135"
CSw6eakeSbI_80.000.wav,80.0,90.0,/m/07ryjzk
CT7CrLxIuQI_30.000.wav,30.0,40.0,"/m/07sq110,/t/dd00001"
CT9jQHAPlUA_30.000.wav,30.0,40.0,"/m/03cl9h,/m/04rlf,/m/09x0r"
CTFoGCpCScY_30.000.wav,30.0,40.0,/m/0fx9l
CTNBEpRrw30_320.000.wav,320.0,330.0,/m/07sr1lc
CTNQNmPRCuQ_30.000.wav,30.0,40.0,"/m/05rj2,/m/09x0r"
CTPIP-PXQh4_30.000.wav,30.0,40.0,/m/0c3f7m
CTU_6kCCrYU_30.000.wav,30.0,40.0,"/m/09x0r,/m/0brhx"
CTWtiwntfgw_30.000.wav,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/03kmc9"
CTYO9dLDun4_20.000.wav,20.0,30.0,"/m/02y_763,/m/04gxbd,/m/07yv9"
CTbVgSeN7Ro_30.000.wav,30.0,40.0,"/m/06_y0by,/m/09x0r"
CTgwDQcaOfI_90.000.wav,90.0,100.0,/m/08p9q4
CU72qSlceqM_30.000.wav,30.0,40.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
CU8xQDos4zY_80.000.wav,80.0,90.0,"/m/07qyrcz,/m/09x0r"
CUJ1MnvyKOw_40.000.wav,40.0,50.0,"/m/0ghcn6,/m/0jbk"
CUL0UrnVfZI_30.000.wav,30.0,40.0,"/m/04rlf,/m/0l14jd,/m/0z9c"
CUMunjwsO2U_20.000.wav,20.0,30.0,"/m/01s0ps,/m/05148p4,/m/05r5c"
CUWfvJiJFLQ_30.000.wav,30.0,40.0,"/m/0192l,/m/085jw"
CUmTRSZTdU8_30.000.wav,30.0,40.0,/m/07qs1cx
CUrTIy_2gZk_0.000.wav,0.0,10.0,/m/01z5f
CVGeteVsAAE_0.000.wav,0.0,10.0,/m/07qs1cx
CVJcVPvjUJo_110.000.wav,110.0,120.0,"/m/07c52,/m/09x0r"
CVLqZyUwqv8_200.000.wav,200.0,210.0,"/m/04rlf,/m/0jtg0"
CVQt7CVGZPM_580.000.wav,580.0,590.0,"/m/02dgv,/m/0642b4"
CVVxdfUG-yg_0.000.wav,0.0,7.0,"/m/07r4wb8,/m/09x0r"
CVjaql7xwZI_80.000.wav,80.0,90.0,"/m/026fgl,/m/0f8s22"
CWGj18ERpoU_10.000.wav,10.0,20.0,"/m/04rlf,/m/07sr1lc,/m/09x0r,/t/dd00128"
CWKBzt-v8w4_30.000.wav,30.0,40.0,"/m/015lz1,/m/015y_n,/m/03_d0,/m/04rlf"
CWMLP1OHIW8_30.000.wav,30.0,40.0,"/m/01hsr_,/m/04rlf,/m/07s12q4"
CWQvCCRuU6k_0.000.wav,0.0,10.0,"/m/01b9nn,/m/04rlf,/m/0fx80y"
CWSausmeEr8_160.000.wav,160.0,170.0,"/m/0130jx,/m/0838f"
CWY1Y5hjfpo_30.000.wav,30.0,40.0,"/m/018vs,/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y"
CWa34bAKeYM_30.000.wav,30.0,40.0,"/m/078jl,/m/07rjwbb"
CWgbmgIzoT8_30.000.wav,30.0,40.0,"/m/09ddx,/m/0jbk"
CWhcGT6pno4_120.000.wav,120.0,130.0,/m/02pjr4
CWpYTT4wM48_9.000.wav,9.0,19.0,"/m/07swgks,/m/09x0r"
CX-gGuT3iEs_230.000.wav,230.0,240.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
CXCbBSUuugs_190.000.wav,190.0,200.0,"/m/04rlf,/m/07p78v5"
CXDnZHfzD6Q_30.000.wav,30.0,40.0,"/m/026z9,/m/03mb9,/m/04rlf,/m/09x0r,/m/0m0jc"
CXISjTeWfTE_200.000.wav,200.0,210.0,"/m/032s66,/m/073cg4"
CXJ9T9xeNZ8_30.000.wav,30.0,40.0,"/m/01z7dr,/m/04rlf,/m/07gxw,/m/0m0jc"
CXRemJ1ZLC8_250.000.wav,250.0,260.0,"/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00125"
CXfxDP-UyiE_30.000.wav,30.0,40.0,"/m/01w250,/m/0l156k"
CY6xP2-6e3Q_30.000.wav,30.0,40.0,"/m/04rlf,/m/07q0h5t,/t/dd00006"
CYRnb2F9ekQ_280.000.wav,280.0,290.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
CYZTjXQMiV8_570.000.wav,570.0,580.0,/m/05_wcq
CZB6WXDuM1g_30.000.wav,30.0,40.0,"/m/03cl9h,/m/04rlf,/m/07yv9,/m/0k4j"
CZQ1bedI5Wo_80.000.wav,80.0,90.0,/m/01j4z9
CZWLPPO0KL4_170.000.wav,170.0,180.0,"/m/04rlf,/m/05lls"
CZZNrpHh3UM_0.000.wav,0.0,10.0,/m/01hsr_
CZgx_6XaEkg_30.000.wav,30.0,40.0,"/m/04_sv,/m/07pb8fc,/m/07q2z82,/m/07yv9,/t/dd00067,/t/dd00130"
CZlQbIE6FXQ_50.000.wav,50.0,60.0,"/m/02_41,/m/03m9d0z,/t/dd00092"
CZnNp-595g4_30.000.wav,30.0,40.0,/m/07pxg6y
CZoPTJNmiCw_30.000.wav,30.0,40.0,"/m/04rlf,/m/04szw,/m/06w87,/m/0fx80y"
CZpzlNUH_Hc_30.000.wav,30.0,40.0,"/m/03vt0,/m/09xqv"
CZuH43NPynA_30.000.wav,30.0,40.0,"/m/02p0sh1,/m/04rlf"
C_1vUaruCYI_30.000.wav,30.0,40.0,"/m/019jd,/m/034srq,/m/05kq4,/m/0hsrw"
C_GPPxcR88Q_40.000.wav,40.0,50.0,/m/01d3sd
C_GSeZOpoRo_30.000.wav,30.0,40.0,"/m/07qn4z3,/m/0llzx"
C_pnsyNXphA_30.000.wav,30.0,40.0,"/m/07yv9,/m/0gvgw0,/m/0k4j,/m/0ltv"
C_zEaYghRoY_1.000.wav,1.0,11.0,/m/07rgkc5
Ca3b8qNUbsk_30.000.wav,30.0,40.0,"/m/01v1d8,/m/0283d,/m/04rlf,/m/07gxw,/m/0m0jc"
CaYNuuW9rt4_11.000.wav,11.0,21.0,"/m/03k3r,/m/07q5rw0,/m/0jbk"
Cah4MJiVUFI_30.000.wav,30.0,40.0,"/m/03_d0,/m/03qtwd,/m/04rlf,/m/04szw,/m/0dls3"
CaiH1jw4KT0_120.000.wav,120.0,130.0,/m/07rn7sz
Cb2k9JwDkDQ_30.000.wav,30.0,40.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qwf61,/m/0dbvp"
CbW1nNBqVnI_30.000.wav,30.0,40.0,"/m/03q5t,/m/05148p4"
CbokRMsQCuk_30.000.wav,30.0,40.0,"/m/04rlf,/m/07r5v4s,/m/09x0r"
CbomWMJU3ro_30.000.wav,30.0,40.0,"/m/09x0r,/m/0fqfqc"
Cbp2CE9Zkeg_0.000.wav,0.0,10.0,/m/06_y0by
Cc1XPPA1fbc_140.000.wav,140.0,150.0,/m/04fq5q
Cc2sezm2Y6w_120.000.wav,120.0,130.0,"/m/09x0r,/m/0c3f7m"
Cc4IpE8mGm0_200.000.wav,200.0,210.0,/m/0939n_
Cccltg7hdKI_70.000.wav,70.0,80.0,"/m/06xkwv,/m/07rcgpl"
Cchf2QH63bI_130.000.wav,130.0,140.0,"/m/015lz1,/m/01swy6,/m/04rlf"
CcnLRstCN9Y_80.000.wav,80.0,90.0,/m/07qnq_y
CdCiigzp5Cw_0.000.wav,0.0,10.0,"/m/09x0r,/m/0fqfqc"
CdFutCUKTXI_30.000.wav,30.0,40.0,"/m/03mb9,/m/04rlf,/m/07qwdck"
CdKc0umq9J4_30.000.wav,30.0,40.0,"/m/02qldy,/m/09x0r"
CdSt0vG0uk0_320.000.wav,320.0,330.0,"/m/03qtwd,/m/04gy_2"
CdgQIiMdBa4_30.000.wav,30.0,40.0,"/m/028sqc,/m/02mscn,/m/04rlf,/m/074ft"
CdhlMCwrd-Y_30.000.wav,30.0,40.0,/m/0242l
CeA8--FUxYg_300.000.wav,300.0,310.0,"/m/01qbl,/m/026t6,/m/02hnl,/m/02k_mr,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
Cefeb2q4KSE_110.000.wav,110.0,120.0,/m/0mbct
Cer1un9vciI_30.000.wav,30.0,40.0,"/m/02bk07,/m/04rlf,/m/0l14jd,/m/0z9c"
Cf1zNtZEcc8_250.000.wav,250.0,260.0,"/m/04rlf,/t/dd00037"
CfAP4gb4ErI_30.000.wav,30.0,40.0,/m/0chx_
CfPbKzvW0SQ_70.000.wav,70.0,80.0,"/m/01kcd,/m/07c6l"
CfRzy-RtqnQ_120.000.wav,120.0,130.0,"/m/03vt0,/m/04rlf,/m/06_y0by,/t/dd00129"
CfUvzKZgPJQ_30.000.wav,30.0,40.0,"/m/081rb,/m/09x0r"
Cfkk7PFJvTI_30.000.wav,30.0,40.0,"/m/0140xf,/m/015lz1,/m/016cjb,/m/02mscn,/m/04rlf,/m/04szw,/m/0l14md"
CfszvDMLP7o_30.000.wav,30.0,40.0,"/m/07qc9xj,/m/09x0r"
Cg-DWc9nPfQ_90.000.wav,90.0,100.0,/m/05x_td
Cg07QFTiJtI_30.000.wav,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
Cg6N5YCd_9Y_7.000.wav,7.0,17.0,/m/07qh7jl
Cg8J1IVC3Ic_13.000.wav,13.0,23.0,/m/07r4gkf
CgHngNTuCLc_220.000.wav,220.0,230.0,/m/0242l
CgK0DU3KFBc_30.000.wav,30.0,40.0,"/m/028sqc,/m/04rlf,/m/074ft"
CgM7GormbWA_32.000.wav,32.0,42.0,/m/07qc9xj
CguHOT6Ve3E_20.000.wav,20.0,30.0,/m/0j2kx
CgzmlbU6hsk_30.000.wav,30.0,40.0,"/m/018j2,/m/04rlf,/m/04rzd,/m/06j64v"
Ch5_-jvmUwQ_14.000.wav,14.0,24.0,"/m/046dlr,/m/04rlf"
Ch88EPbM9M0_20.000.wav,20.0,30.0,/m/0cj0r
ChBwdyjZAJI_30.000.wav,30.0,40.0,"/m/015p6,/m/020bb7,/m/025rv6n,/m/07qn5dc,/m/07r_25d,/m/09b5t,/m/0ch8v,/m/0h0rv"
ChFCmNGP9XM_460.000.wav,460.0,470.0,"/m/015p6,/m/09ddx,/m/09x0r,/t/dd00129"
ChX3mPUgLok_30.000.wav,30.0,40.0,"/m/02dgv,/m/07rjzl8"
ChYN7VLuDnE_0.000.wav,0.0,10.0,/m/07rqsjt
Chc1xUT9KB0_70.000.wav,70.0,80.0,"/m/016622,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
Chi9u8htrm4_230.000.wav,230.0,240.0,/m/03wvsk
ChyayWIp_vU_30.000.wav,30.0,40.0,"/m/0164x2,/m/04rlf,/m/06cqb,/m/074ft"
Ci3-0HPWSa8_70.000.wav,70.0,80.0,/m/07r4gkf
CiSmL4nmic0_150.000.wav,150.0,160.0,"/m/019jd,/m/034srq,/m/03m9d0z,/m/05kq4,/m/0hsrw,/t/dd00092"
Cis2EFd9m2U_70.000.wav,70.0,80.0,"/m/012f08,/m/03v3yw,/m/07yv9"
CiuMO1EkzU4_10.000.wav,10.0,20.0,"/m/09x0r,/m/0l15bq,/m/0ytgt"
Cix9AYzHNdE_10.000.wav,10.0,20.0,"/m/06hck5,/m/06wzb,/m/07rjwbb"
Cj1MNUI8MQ0_300.000.wav,300.0,310.0,"/m/08j51y,/m/09x0r,/t/dd00126"
CjO1ZZZI8CE_30.000.wav,30.0,40.0,"/m/02zsn,/m/04rlf,/m/07pws3f,/m/09x0r"
CjcczfGrDJo_30.000.wav,30.0,40.0,"/m/04rlf,/m/07s2xch,/m/09x0r"
Cjd-rRPCFCc_130.000.wav,130.0,140.0,"/m/07p6mqd,/m/09x0r"
Cjp2PlXGbf0_30.000.wav,30.0,40.0,/m/02g901
CjuYza6dsvs_30.000.wav,30.0,40.0,/m/07r5c2p
Ck8OHNOBlSc_30.000.wav,30.0,40.0,"/m/07mzm6,/m/09x0r"
CkBZ2aNBA0E_30.000.wav,30.0,40.0,"/m/07qwdck,/m/09x0r"
CkHKkAQdQGs_40.000.wav,40.0,50.0,"/m/0c3f7m,/t/dd00126"
CkR2jl_LI3w_30.000.wav,30.0,40.0,"/m/04rlf,/m/07rv9rh,/m/09x0r"
CkUHXjbrlN4_90.000.wav,90.0,100.0,"/m/04rlf,/m/07qfr4h,/m/07rkbfh,/m/09x0r"
CkXT-wEQRfM_140.000.wav,140.0,150.0,"/m/03qtwd,/m/053hz1,/t/dd00135"
CkaCgJWCpdM_30.000.wav,30.0,40.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
CkgzMSbE68M_30.000.wav,30.0,40.0,"/m/04rlf,/m/07qwdck"
Ckmc5j2_a9s_350.000.wav,350.0,360.0,/m/01wy6
Ckry8_o74DU_30.000.wav,30.0,40.0,"/m/01h82_,/m/09x0r"
CkutJYIfghs_30.000.wav,30.0,40.0,"/m/019jd,/m/03m9d0z,/m/0hsrw,/t/dd00092"
Ckv-wZbYGEw_0.000.wav,0.0,10.0,"/m/04rlf,/m/07r67yg,/m/09x0r"
Ckv52MHdAeg_70.000.wav,70.0,80.0,"/m/03q5t,/m/05148p4"
Cl5ATA35wWQ_11.000.wav,11.0,21.0,/m/07qv4k0
ClK_qf_Twm8_30.000.wav,30.0,40.0,"/m/026z9,/m/04rlf,/m/07gxw,/m/07s72n,/m/08cyft,/m/0ggx5q"
ClNTn1wtq7E_90.000.wav,90.0,100.0,"/m/04rlf,/m/0dls3"
ClTzzGQatXo_30.000.wav,30.0,40.0,/m/02mfyn
Cl_EaIRJRtM_29.000.wav,29.0,39.0,"/m/07qh7jl,/t/dd00077"
ClaW4rHT6t0_0.000.wav,0.0,9.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr"
CljO1-A89-g_30.000.wav,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135"
ClnfpR5VSgA_10.000.wav,10.0,20.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
ClokfM86wRM_7.000.wav,7.0,17.0,/m/07s2xch
ClxksvHH8Xs_320.000.wav,320.0,330.0,"/m/0130jx,/m/02jz0l,/m/0838f"
Cm3o8-G5IuI_30.000.wav,30.0,40.0,"/m/03p19w,/m/09x0r"
Cm6yI1OrbzM_10.000.wav,10.0,20.0,"/m/01kcd,/m/0319l"
Cm89qRRthPY_40.000.wav,40.0,50.0,/m/07rqsjt
CmAt9DymrbM_30.000.wav,30.0,40.0,/m/07rjzl8
CmDe-XY9540_30.000.wav,30.0,40.0,/m/0dl83
CmGHMSQZOVw_370.000.wav,370.0,380.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
Cmhpj4MJ_hQ_20.000.wav,20.0,30.0,"/m/01j3sz,/m/0261r1,/m/07sq110,/t/dd00126"
Cmz0InA1eM4_30.000.wav,30.0,40.0,"/m/0l14jd,/m/0y4f8,/m/0z9c"
Cn3xoxvbkF0_30.000.wav,30.0,40.0,"/m/015lz1,/m/04rlf,/m/06cqb,/m/0fd3y"
Cn9tmzmvWZE_30.000.wav,30.0,40.0,/m/0hdsk
CnbUcxEwMPE_30.000.wav,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
Cnk0flfvk00_30.000.wav,30.0,40.0,"/m/04rlf,/m/07pjwq1,/m/09x0r"
CoFbRc1OxFU_9.000.wav,9.0,19.0,"/m/01bjv,/m/07yv9,/m/09x0r"
CoFcpyw_qAA_30.000.wav,30.0,40.0,"/m/01z7dr,/m/04rlf,/m/07szfh9"
CodqNx1ukOc_30.000.wav,30.0,40.0,"/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/m/0g12c5"
Cp27zx62zRE_30.000.wav,30.0,40.0,"/m/014zdl,/m/02cjck,/m/04rlf,/m/09x0r"
CpNfxbqRDUA_30.000.wav,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_80w,/m/09d5_"
Cp_wgmmliuk_210.000.wav,210.0,220.0,"/m/01xqw,/m/02fsn,/m/07y_7,/m/0l14_3"
CperBx7QdKE_5.000.wav,5.0,15.0,/m/0242l
CphwhKgYHaM_70.000.wav,70.0,80.0,"/m/015y_n,/m/04rlf,/m/074ft"
CpoUHOCPaNw_20.000.wav,20.0,30.0,"/m/03m5k,/m/0d8_n"
CpqX_eohHsU_150.000.wav,150.0,160.0,"/m/01j3sz,/m/07qw_06,/m/09x0r"
Cpwy_3wUjSc_330.000.wav,330.0,340.0,"/m/015lz1,/t/dd00005"
Cq4ShMl690k_410.000.wav,410.0,420.0,"/m/032n05,/m/0jbk"
CqAFWc1jWCQ_30.000.wav,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0gvgw0"
CqZaoR5NBiY_200.000.wav,200.0,210.0,"/m/028v0c,/m/04rlf,/m/09x0r"
CqvbWnTBfTk_70.000.wav,70.0,80.0,"/m/01sm1g,/m/026t6,/m/0l14md"
CrCsfXn48q0_230.000.wav,230.0,240.0,"/m/03cczk,/m/07pdhp0,/t/dd00125"
CrLb1XL65Bk_6.000.wav,6.0,16.0,/m/016622
CrOlDmMSVSM_120.000.wav,120.0,130.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
CrQnxJFGemM_70.000.wav,70.0,80.0,"/m/019jd,/m/06q74"
CrbZHPkHeV4_30.000.wav,30.0,40.0,"/m/04rlf,/m/06bxc,/m/0glt670"
CrjSYvGWusQ_30.000.wav,30.0,40.0,"/m/01c194,/m/02bk07,/m/02v2lh,/m/04rlf"
CrrBlYphsdU_190.000.wav,190.0,200.0,"/m/015lz1,/m/04rlf,/m/05lls"
Crv2VsMzfaE_110.000.wav,110.0,120.0,"/m/06_y0by,/m/078jl,/m/0jbk"
Cs0UHi69c7Y_30.000.wav,30.0,40.0,"/m/01bns_,/m/0d8_n"
Cs1d7Ibk8CA_220.000.wav,220.0,230.0,"/m/0fx9l,/m/0k4j"
CsBwBct0_5U_30.000.wav,30.0,40.0,"/m/0155w,/m/01lyv,/m/04rlf,/m/06w87,/m/0gg8l"
CsRF3qYnSLI_30.000.wav,30.0,40.0,"/m/01z5f,/m/07qf0zm"
Cs_DJvnYWTs_10.000.wav,10.0,20.0,"/m/068hy,/m/07qz6j3,/m/09x0r,/m/0bt9lr,/m/0jbk"
CskYGpg14bQ_30.000.wav,30.0,40.0,"/m/09x0r,/m/0brhx"
CsqoaGRJhfM_30.000.wav,30.0,40.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
Ct1-uayfSr4_30.000.wav,30.0,40.0,"/m/03cczk,/m/09x0r"
Ct12ycfo6xI_30.000.wav,30.0,40.0,"/m/05rj2,/m/09x0r"
CtP83CWOMwc_100.000.wav,100.0,110.0,"/m/04cvmfc,/m/09x0r"
CtcmYF7mufk_30.000.wav,30.0,40.0,"/m/04rlf,/m/06bxc,/m/07qsvvw"
CtljBjcGyhY_240.000.wav,240.0,250.0,/m/07r4k75
Cu-K_Iy6Qvo_20.000.wav,20.0,30.0,/m/012xff
Cu3D2_yZsls_40.000.wav,40.0,50.0,"/m/01z5f,/m/07pyy8b,/m/09x0r,/m/0bt9lr,/m/0jbk"
CuS-ok0xG9g_0.000.wav,0.0,10.0,"/m/07rknqz,/m/07yv9,/m/0h9mv,/m/0k4j"
CuUu6L5hhMs_30.000.wav,30.0,40.0,"/m/015y_n,/m/02x8m,/m/04rlf,/m/0g293,/m/0ln16"
CuW5g2Gf-U8_30.000.wav,30.0,40.0,"/m/014zdl,/m/09x0r"
CuaBHNKycvI_30.000.wav,30.0,40.0,"/m/012f08,/m/02mk9,/m/07yv9,/m/0k4j,/t/dd00067"
CudxWnS7ukw_30.000.wav,30.0,40.0,"/m/018j2,/m/01lyv,/m/04rlf,/m/04rzd,/m/04szw,/m/06w87,/m/0fx80y"
CulCU9U_RFA_130.000.wav,130.0,140.0,"/m/04rlf,/t/dd00031"
CumXKdJuogE_20.000.wav,20.0,30.0,/m/0chx_
